#起始日期：2018-02-18 00:00:00  终止日期：2018-02-18 23:59:59
#交易金额合计：383笔，共61885.80元
#下载时间：2018-02-27 13:12:20

交易时间,微信支付单号,商户订单号,交易场景,交易状态,交易金额(元),
2018-02-18 10:15:32,`4200000060201802184305011193,`1930094114393555969,公众号支付,买家已支付,158.00
2018-02-18 10:14:38,`4200000072201802184328365512,`1930093634305131521,公众号支付,买家已支付,316.00
2018-02-18 10:13:18,`4200000058201802184362072662,`1930093028916069377,公众号支付,买家已支付,79.00
2018-02-18 10:12:15,`4200000056201802184363509889,`1930092493261505537,公众号支付,买家已支付,158.00
2018-02-18 10:11:15,`4200000060201802184304531125,`1930092011201758215,公众号支付,买家已支付,158.00
2018-02-18 10:09:58,`4200000054201802184340402212,`1930091315995870210,公众号支付,买家已支付,158.00
2018-02-18 10:09:53,`4200000055201802184357999798,`1930091270001132553,公众号支付,买家已支付,158.00
2018-02-18 10:04:31,`4200000059201802184226424515,`1930088598573417474,公众号支付,买家已支付,158.00
2018-02-18 10:04:15,`4200000063201802184293695512,`1930088451386901505,公众号支付,买家已支付,79.00
2018-02-18 10:03:28,`4200000073201802184229540255,`1930088062079992834,公众号支付,买家已支付,316.00
2018-02-18 10:02:40,`4200000075201802184346689143,`1930087655517717507,公众号支付,买家已支付,158.00
2018-02-18 10:01:30,`4200000067201802184295371299,`1930087079606223877,公众号支付,买家已支付,79.00
2018-02-18 09:59:29,`4200000051201802184320337929,`1930086057647277059,公众号支付,买家已支付,158.00
2018-02-18 09:58:59,`4200000061201802184288580607,`1930085809478697993,公众号支付,买家已支付,158.00
2018-02-18 09:58:36,`4200000062201802184323152723,`1930085521128686597,公众号支付,买家已支付,158.00
2018-02-18 09:58:27,`4200000067201802184292435710,`1930085534323966978,公众号支付,买家已支付,158.00
2018-02-18 09:55:37,`4200000064201802184311412979,`1930084106910041093,公众号支付,买家已支付,158.00
2018-02-18 09:54:23,`4200000072201802184361469822,`1930083508005372932,公众号支付,买家已支付,158.00
2018-02-18 09:53:38,`4200000057201802184272440004,`1930083124964754437,公众号支付,买家已支付,158.00
2018-02-18 09:52:01,`4200000079201802184335368536,`1930082290617025544,公众号支付,买家已支付,98.00
2018-02-18 09:51:50,`4200000072201802184310515366,`1930082195087557639,公众号支付,买家已支付,158.00
2018-02-18 09:51:15,`4200000065201802184331235057,`1930081906301338631,公众号支付,买家已支付,158.00
2018-02-18 09:47:42,`4200000060201802184245408018,`1930080152620893189,公众号支付,买家已支付,158.00
2018-02-18 09:45:14,`4200000066201802184324826307,`1930078867679085574,公众号支付,买家已支付,158.00
2018-02-18 09:44:10,`4200000051201802184295607646,`1930078353994286087,公众号支付,买家已支付,158.00
2018-02-18 09:43:12,`4200000078201802184361467633,`1930077879383622657,公众号支付,买家已支付,158.00
2018-02-18 09:38:46,`4200000078201802184243074121,`1930075275475813378,公众号支付,买家已支付,158.00
2018-02-18 09:38:19,`4200000078201802184331411915,`1930075314952602624,公众号支付,买家已支付,158.00
2018-02-18 09:35:46,`4200000059201802184333029485,`1930074147191260162,公众号支付,买家已支付,158.00
2018-02-18 09:33:13,`4200000074201802184247024199,`1930072796625372168,公众号支付,买家已支付,158.00
2018-02-18 09:32:39,`4200000061201802184300092879,`1930072438347924485,公众号支付,买家已支付,158.00
2018-02-18 09:32:32,`4200000062201802184299674167,`1930072498678793217,公众号支付,买家已支付,158.00
2018-02-18 09:32:07,`4200000073201802184244745697,`1930072287923405829,公众号支付,买家已支付,158.00
2018-02-18 09:31:55,`4200000056201802184298356618,`1930072190095459337,公众号支付,买家已支付,158.00
2018-02-18 09:30:05,`4200000057201802184335903260,`1930071268078388225,公众号支付,买家已支付,158.00
2018-02-18 09:30:05,`4200000051201802184310452055,`1930071269588337671,公众号支付,买家已支付,79.00
2018-02-18 09:28:44,`4200000058201802184317159040,`1930070559551390720,公众号支付,买家已支付,158.00
2018-02-18 09:27:51,`4200000080201802184345245350,`1930070136899765257,公众号支付,买家已支付,158.00
2018-02-18 09:26:36,`4200000078201802184249955860,`1930069518256702466,公众号支付,买家已支付,158.00
2018-02-18 09:25:55,`4200000073201802184267257418,`1930069159534658563,公众号支付,买家已支付,118.00
2018-02-18 09:25:27,`4200000062201802184344706012,`1930068867879535616,公众号支付,买家已支付,158.00
2018-02-18 09:24:23,`4200000062201802184343807096,`1930068394325836805,公众号支付,买家已支付,158.00
2018-02-18 09:23:52,`4200000074201802184332666693,`1930068111017378817,公众号支付,买家已支付,158.00
2018-02-18 09:22:57,`4200000062201802184086444354,`1930067680119751687,公众号支付,买家已支付,158.00
2018-02-18 09:21:47,`4200000079201802184342548023,`1930067058037359622,公众号支付,买家已支付,158.00
2018-02-18 09:21:20,`4200000062201802184272916105,`1930066836326450181,公众号支付,买家已支付,158.00
2018-02-18 09:20:37,`4200000051201802184263184532,`1930066488987747331,公众号支付,买家已支付,158.00
2018-02-18 09:19:07,`4200000074201802184315957890,`1930065726270342148,公众号支付,买家已支付,316.00
2018-02-18 09:17:11,`4200000052201802184297216598,`1930064773693572102,公众号支付,买家已支付,158.00
2018-02-18 09:16:22,`4200000053201802184330870250,`1930064343903241222,公众号支付,买家已支付,158.00
2018-02-18 09:16:11,`4200000077201802184299671171,`1930064276609827847,公众号支付,买家已支付,158.00
2018-02-18 09:15:16,`4200000062201802184332307755,`1930063796655621129,公众号支付,买家已支付,58.00
2018-02-18 09:14:57,`4200000079201802184338536311,`1930063639880926217,公众号支付,买家已支付,158.00
2018-02-18 09:14:41,`4200000072201802184223723146,`1930063504740451337,公众号支付,买家已支付,316.00
2018-02-18 09:13:55,`4200000067201802184246718797,`1930063130080052224,公众号支付,买家已支付,158.00
2018-02-18 09:13:50,`4200000077201802184227973675,`1930063082944463879,公众号支付,买家已支付,98.00
2018-02-18 09:13:18,`4200000058201802184225757593,`1930062831797928968,公众号支付,买家已支付,158.00
2018-02-18 09:13:11,`4200000060201802184224603219,`1930062776567333890,公众号支付,买家已支付,158.00
2018-02-18 09:13:08,`4200000066201802184228810918,`1930062710213444613,公众号支付,买家已支付,158.00
2018-02-18 09:08:43,`4200000065201802183868087502,`1930060409486705671,公众号支付,买家已支付,158.00
2018-02-18 09:08:12,`4200000072201802184330329475,`1930060265513026566,公众号支付,买家已支付,158.00
2018-02-18 09:07:34,`4200000051201802184335959873,`1930059915909399561,公众号支付,买家已支付,158.00
2018-02-18 09:05:59,`4200000068201802184316855847,`1930059134351180809,公众号支付,买家已支付,474.00
2018-02-18 09:05:50,`4200000055201802184242528321,`1930058277614257157,公众号支付,买家已支付,158.00
2018-02-18 09:04:20,`4200000070201802184225517740,`1930058317091046403,公众号支付,买家已支付,158.00
2018-02-18 09:02:04,`4200000064201802184276896708,`1930056779048158210,公众号支付,买家已支付,474.00
2018-02-18 09:01:28,`4200000079201802184263601891,`1930056831317574664,公众号支付,买家已支付,316.00
2018-02-18 09:00:52,`4200000080201802184276359326,`1930056573149774854,公众号支付,买家已支付,158.00
2018-02-18 09:00:51,`4200000080201802184295717808,`1930056565138654217,公众号支付,买家已支付,158.00
2018-02-18 08:57:05,`4200000074201802184310624917,`1930054659490186241,公众号支付,买家已支付,79.00
2018-02-18 08:56:54,`4200000056201802184267967396,`1930054558910776320,公众号支付,买家已支付,158.00
2018-02-18 08:56:41,`4200000071201802184245578034,`1930054412403737608,公众号支付,买家已支付,158.00
2018-02-18 08:54:18,`4200000067201802184290808182,`1930053246395614215,公众号支付,买家已支付,158.00
2018-02-18 08:48:55,`4200000053201802184352000539,`1930050556429075457,公众号支付,买家已支付,158.00
